VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,10-03-2016 09:22,10-03-2016 09:30,1,0.73,-73.98436737,40.742969512939446,1,N,-73.97973633,40.75191116333008,2,7,0,0.5,0,0,0.3,7.8
2,10-03-2016 09:22,10-03-2016 09:38,1,8.91,-73.97292328,40.79053115844727,1,N,-73.90794373,40.888790130615234,2,26.5,0,0.5,0,2.54,0.3,29.84
2,10-03-2016 09:22,10-03-2016 09:26,1,0.35,-73.99078369,40.760963439941406,1,N,-73.99391937,40.75675964355469,2,4.5,0,0.5,0,0,0.3,5.3
2,10-03-2016 09:22,10-03-2016 09:33,1,1.25,-73.985672,40.75859832763672,1,N,-73.99497986,40.74996948242188,1,8.5,0,0.5,2.32,0,0.3,11.62
2,10-03-2016 09:22,10-03-2016 09:27,2,0.77,-73.97525787,40.75200653076172,1,N,-73.98471069,40.74789810180664,1,5,0,0.5,1.74,0,0.3,7.54
2,10-03-2016 09:22,10-03-2016 09:35,2,3.48,-73.94764709,40.78335952758789,1,N,-73.97312927,40.74618911743164,1,13,0,0.5,2.76,0,0.3,16.56
2,10-03-2016 09:22,10-03-2016 09:31,1,0.65,-73.97132874,40.74729537963867,1,N,-73.97599792,40.75144577026367,1,7,0,0.5,1.56,0,0.3,9.36
2,10-03-2016 09:22,10-03-2016 09:37,1,1.73,-73.97827148,40.77792739868164,1,N,-73.96334839,40.76277542114258,2,10.5,0,0.5,0,0,0.3,11.3
2,10-03-2016 09:22,10-03-2016 09:25,5,0.64,-73.99027252,40.740501403808594,1,N,-73.99564362,40.733097076416016,1,4.5,0,0.5,1.06,0,0.3,6.36
2,10-03-2016 09:22,10-03-2016 09:44,1,2.28,-73.95754242,40.760940551757805,1,N,-73.98732758,40.75328826904297,1,15,0,0.5,3.16,0,0.3,18.96
2,10-03-2016 09:22,10-03-2016 09:25,1,0.51,-73.97699738,40.76605987548828,1,N,-73.98062897,40.770809173583984,1,4,0,0.5,0.96,0,0.3,5.76
2,10-03-2016 09:22,10-03-2016 09:35,6,2.08,-73.95451355,40.76722336,1,N,-73.97211456,40.785621643066406,1,10.5,0,0.5,2,0,0.3,13.3
2,10-03-2016 09:22,10-03-2016 09:37,1,1.7,-73.96577454,40.771270751953125,1,N,-73.94501495,40.77874755859375,2,11,0,0.5,0,0,0.3,11.8
2,10-03-2016 09:22,10-03-2016 09:54,1,7.13,-73.95501709,40.78751754760742,1,N,-74.0086441,40.72965240478516,2,26.5,0,0.5,0,0,0.3,27.3
2,10-03-2016 09:22,10-03-2016 09:33,2,1.01,-73.98460388,40.73297500610352,1,N,-73.9905777,40.72083664,2,8.5,0,0.5,0,0,0.3,9.3
2,10-03-2016 09:22,10-03-2016 09:27,1,0.99,-73.97348785,40.794700622558594,1,N,-73.96244049,40.80233001708984,1,5.5,0,0.5,0,0,0.3,6.3
2,10-03-2016 09:22,10-03-2016 09:24,5,1.9,-73.80499268,40.66162490844727,2,N,-73.79497528,40.64459991455078,1,52,0,0.5,11.67,5.54,0.3,70.01
2,10-03-2016 09:22,10-03-2016 09:25,1,0.63,-73.95704651,40.78614044189453,1,N,-73.95610046,40.779739379882805,1,4,0,0.5,0.96,0,0.3,5.76
2,10-03-2016 09:22,10-03-2016 09:42,4,2.35,-74.00022125,40.74595642089844,1,N,-73.97164154,40.75472641,2,14,0,0.5,0,0,0.3,14.8
2,10-03-2016 09:22,10-03-2016 09:57,5,9.39,-73.96744537,40.771831512451165,1,N,-73.85771179,40.74138641357422,2,34,0,0.5,0,0,0.3,34.8
2,10-03-2016 09:22,10-03-2016 09:28,1,1.04,-73.96974182,40.762310028076165,1,N,-73.96569061,40.77434158325195,1,6,0,0.5,1,0,0.3,7.8
2,10-03-2016 09:22,10-03-2016 09:57,1,9.52,-73.86296844,40.769561767578125,1,N,-73.98792267,40.73786926269531,1,31,0,0.5,7.47,5.54,0.3,44.81
2,10-03-2016 09:22,10-03-2016 09:30,2,0.95,-73.98448944,40.76828002929688,1,N,-73.98694611,40.77626037597656,2,7,0,0.5,0,0,0.3,7.8
2,10-03-2016 09:22,10-03-2016 09:34,6,2.84,-73.98793793,40.76982116699219,1,N,-73.96183014,40.805511474609375,1,11,0,0.5,2.36,0,0.3,14.16
2,10-03-2016 09:22,10-03-2016 09:27,1,0.62,-73.99013519,40.757148742675774,1,N,-73.9812088,40.753616333007805,1,5,0,0.5,1.16,0,0.3,6.96
2,10-03-2016 09:22,10-03-2016 09:56,6,4.82,-73.97949982,40.75468063354492,1,N,-74.00969696,40.70838928222656,2,23.5,0,0.5,0,0,0.3,24.3
2,10-03-2016 09:22,10-03-2016 09:33,2,2.16,-73.98921204,40.74650955200195,1,N,-74.00549316,40.72306823730469,1,9.5,0,0.5,0,0,0.3,10.3
2,10-03-2016 09:22,10-03-2016 09:30,1,1.1,-73.96121979,40.7746582,1,N,-73.971138,40.76110076904297,1,7,0,0.5,1.56,0,0.3,9.36
2,10-03-2016 09:22,10-03-2016 09:26,1,0.29,-73.96109772,40.771648406982415,1,N,-73.9618988,40.76845932006836,2,4,0,0.5,0,0,0.3,4.8
2,10-03-2016 09:22,10-03-2016 09:36,2,5.74,-73.95687866,40.76265335083008,1,N,-74.00791931,40.71043395996094,1,18.5,0,0.5,3.86,0,0.3,23.16
2,10-03-2016 09:22,10-03-2016 09:32,1,0.78,-73.99486542,40.74949264526367,1,N,-73.98707581,40.74293899536133,1,7,0,0.5,1.95,0,0.3,9.75
2,10-03-2016 09:22,10-03-2016 09:34,2,0.89,-73.98113251,40.75841141,1,N,-73.96633148,40.75387954711913,2,8.5,0,0.5,0,0,0.3,9.3
2,10-03-2016 09:22,10-03-2016 09:50,2,6.65,-73.96572876,40.75852966308594,1,N,-73.98728943,40.69420623779297,1,24.5,0,0.5,0,0,0.3,25.3
2,10-03-2016 09:22,10-03-2016 09:27,1,0.75,-73.94841766,40.779800415039055,1,N,-73.94657898,40.77225112915039,1,5.5,0,0.5,1.58,0,0.3,7.88
2,10-03-2016 09:22,10-03-2016 09:29,1,1.4,-73.96246338,40.77672958374024,1,N,-73.97869873,40.77471160888672,1,7,0,0.5,1.2,0,0.3,9
2,10-03-2016 09:22,10-03-2016 09:40,1,1.8,-73.98238373,40.77568054199219,1,N,-73.97665405,40.75653839111328,1,12,0,0.5,2,0,0.3,14.8
2,10-03-2016 09:22,10-03-2016 09:45,5,3.41,-73.9385376,40.79610824584961,1,N,-73.95368195,40.77513122558594,2,14,0,0.5,0,0,0.3,14.8
2,10-03-2016 09:22,10-03-2016 09:30,1,1.08,-73.9668045,40.793975830078125,1,N,-73.95676422,40.80010223388672,2,7,0,0.5,0,0,0.3,7.8
2,10-03-2016 09:22,10-03-2016 09:38,1,1.73,-74.0072403,40.72721862792969,1,N,-73.99179077,40.74589157104492,1,10.5,0,0.5,2.26,0,0.3,13.56
2,10-03-2016 09:22,10-03-2016 09:31,2,1.49,-73.95536041,40.768672943115234,1,N,-73.95723724,40.782878875732415,1,8,0,0.5,1,0,0.3,9.8
2,10-03-2016 09:22,10-03-2016 09:49,2,5.38,-73.97954559,40.75152969360352,1,N,-74.01169586,40.70751190185546,2,21.5,0,0.5,0,0,0.3,22.3
2,10-03-2016 09:22,10-03-2016 10:06,1,3.4,-73.95684052,40.710308074951165,1,N,-74.00545502,40.71392440795898,1,25.5,0,0.5,3,0,0.3,29.3
2,10-03-2016 09:22,10-03-2016 09:41,1,1.83,-73.99420166,40.751140594482415,1,N,-73.96820831,40.75086975097656,2,12.5,0,0.5,0,0,0.3,13.3
2,10-03-2016 09:22,10-03-2016 09:23,1,0.11,-73.97567749,40.75505065917969,1,N,-73.97428894,40.75410842895508,1,2.5,0,0.5,0.66,0,0.3,3.96
2,10-03-2016 09:22,10-03-2016 09:45,1,2.09,-73.96581268,40.75429916381836,1,N,-73.98908997,40.74869155883789,2,14.5,0,0.5,0,0,0.3,15.3
2,10-03-2016 09:22,10-03-2016 09:26,1,0.89,-73.99649811,40.753242492675774,1,N,-74.00461578,40.74180984,1,5,0,0.5,1.16,0,0.3,6.96
2,10-03-2016 09:22,10-03-2016 09:36,1,2.07,-73.9881897,40.727970123291016,1,N,-73.97625732,40.74966049194336,1,10.5,0,0.5,2.26,0,0.3,13.56
2,10-03-2016 09:22,10-03-2016 09:38,5,1.58,-73.98916626,40.75623321533203,1,N,-73.96888733,40.75791931152344,1,10.5,0,0.5,2.26,0,0.3,13.56
2,10-03-2016 09:22,10-03-2016 09:42,1,1.78,-73.96943665,40.757137298583984,1,N,-73.99105835,40.75048828,1,12.5,0,0.5,2.66,0,0.3,15.96
2,10-03-2016 09:22,10-03-2016 09:39,1,3.03,-73.8633194,40.769485473632805,1,N,-73.90998077,40.77571868896485,1,13,0,0.5,3.45,0,0.3,17.25
2,10-03-2016 09:22,10-03-2016 09:35,1,1.16,-73.96802521,40.76539611816406,1,N,-73.98202515,40.773170471191406,2,9.5,0,0.5,0,0,0.3,10.3
2,10-03-2016 09:22,10-03-2016 09:33,1,1.58,-73.98468018,40.779399871826165,1,N,-73.99445343,40.76100540161133,2,9,0,0.5,0,0,0.3,9.8
2,10-03-2016 09:22,10-03-2016 09:47,6,2.54,-74.00773621,40.73189926147461,1,N,-73.98282623,40.75930023,2,16,0,0.5,0,0,0.3,16.8
2,10-03-2016 09:22,10-03-2016 09:35,2,1.28,-73.99389648,40.73717880249024,1,N,-73.98274994,40.74508666992188,1,9.5,0,0.5,2.06,0,0.3,12.36
2,10-03-2016 09:22,10-03-2016 09:40,1,8.99,-73.94780731,40.77054977416992,1,N,-73.86511993,40.77058029174805,1,25.5,0,0.5,2,5.54,0.3,33.84
2,10-03-2016 09:22,10-03-2016 09:37,1,1.55,-73.98215485,40.75663757324219,1,N,-73.99000549,40.74048614501953,2,10.5,0,0.5,0,0,0.3,11.3
2,10-03-2016 09:22,10-03-2016 10:01,1,17.32,-73.99092102,40.750675201416016,2,N,-73.78632355,40.64432144165039,1,52,0,0.5,10,5.54,0.3,68.34
2,10-03-2016 09:22,10-03-2016 09:55,1,4.05,-73.99462128,40.75056076049805,1,N,-74.01048279,40.71046066,2,22.5,0,0.5,0,0,0.3,23.3
2,10-03-2016 09:22,10-03-2016 09:57,1,16.63,-73.97109985,40.75727081298828,2,N,-73.78311157,40.643890380859375,1,52,0,0.5,11.66,5.54,0.3,70
2,10-03-2016 09:22,10-03-2016 09:30,1,0.75,-73.96311951,40.77082824707031,1,N,-73.96859741,40.76103973388672,1,6.5,0,0.5,0.7,0,0.3,8
2,10-03-2016 09:22,10-03-2016 10:02,2,4.24,-73.95333099,40.791179656982415,1,N,-73.97493744,40.74176025390625,1,25,0,0.5,5.16,0,0.3,30.96
2,10-03-2016 09:22,10-03-2016 09:33,1,1.99,-73.95007324,40.771854400634766,1,N,-73.97006989,40.75270080566406,1,9.5,0,0.5,2.06,0,0.3,12.36
2,10-03-2016 09:22,10-03-2016 09:45,5,2.51,-73.97705841,40.77685928344727,1,N,-73.97554016,40.751850128173835,2,15,0,0.5,0,0,0.3,15.8
2,10-03-2016 09:22,10-03-2016 09:48,1,5.13,-73.98151398,40.77133941650391,1,N,-74.00485992,40.71570587158203,1,20,0,0.5,4.16,0,0.3,24.96
2,10-03-2016 09:22,10-03-2016 09:37,1,1.44,-73.96608734,40.75828170776367,1,N,-73.97499847,40.74160003662109,1,10.5,0,0.5,1.7,0,0.3,13
2,10-03-2016 09:22,10-03-2016 09:28,1,1.08,-73.98764038,40.75450134277344,1,N,-73.99116516,40.74125289916992,2,6,0,0.5,0,0,0.3,6.8
2,10-03-2016 09:22,10-03-2016 09:48,1,7.26,-73.9678421,40.765449523925774,1,N,-73.94251251,40.84156418,1,26,0,0.5,5.36,0,0.3,32.16
2,10-03-2016 09:22,10-03-2016 09:33,1,1.79,-73.9899826,40.733001708984375,1,N,-73.97582245,40.75457000732422,1,9,0,0.5,1.96,0,0.3,11.76
2,10-03-2016 09:22,10-03-2016 09:50,1,4.02,-73.98834229,40.774463653564446,1,N,-73.98729706,40.73609161376953,1,19,0,0.5,1,0,0.3,20.8
2,10-03-2016 09:22,10-03-2016 09:30,1,0.51,-73.97031403,40.78912734985352,1,N,-73.97336578,40.792606353759766,1,6.5,0,0.5,3,0,0.3,10.3
2,10-03-2016 09:22,10-03-2016 10:09,6,12.34,-73.87076569,40.77367782592773,1,N,-74.00923157,40.71094131469727,1,41.5,0,0.5,9.57,5.54,0.3,57.41
2,10-03-2016 09:22,10-03-2016 09:37,1,2.19,-73.9753418,40.75620269775391,1,N,-73.99537659,40.73563766479492,1,11,0,0.5,3.54,0,0.3,15.34
2,10-03-2016 09:22,10-03-2016 09:32,1,1.55,-73.9749527,40.79259109,1,N,-73.96302032,40.777881622314446,2,8,0,0.5,0,0,0.3,8.8
2,10-03-2016 09:22,10-03-2016 09:28,4,0.99,-73.99142456,40.749778747558594,1,N,-74.00537109,40.75109100341797,1,5.5,0,0.5,1.58,0,0.3,7.88
2,10-03-2016 09:22,10-03-2016 09:32,1,1.23,-73.98339081,40.73888016,1,N,-73.99622345,40.728641510009766,1,8,0,0.5,1,0,0.3,9.8
2,10-03-2016 09:22,10-03-2016 09:30,1,2.16,-74.01073456,40.72013473510742,1,N,-74.00341797,40.74871063232422,1,8.5,0,0.5,1,0,0.3,10.3
2,10-03-2016 09:23,10-03-2016 09:36,1,1.41,-73.98901367,40.74805832,1,N,-73.97263336,40.757808685302734,1,10,0,0.5,0,0,0.3,10.8
2,10-03-2016 09:23,10-03-2016 09:50,1,2.97,-73.99976349,40.73809814453125,1,N,-73.96916962,40.758350372314446,1,18,0,0.5,2.82,0,0.3,21.62
2,10-03-2016 09:23,10-03-2016 09:54,1,8.31,-73.87301636,40.77409362792969,1,N,-73.96658325,40.804065704345696,1,29,0,0.5,7.07,5.54,0.3,42.41
2,10-03-2016 09:23,10-03-2016 09:45,1,2.19,-74.00021362,40.73788833618164,1,N,-73.98400879,40.765018463134766,1,15,0,0.5,3.95,0,0.3,19.75
2,10-03-2016 09:23,10-03-2016 09:33,1,1.6,-73.9838028,40.74362182617188,1,N,-74.00504303,40.74169922,1,9,0,0.5,1.96,0,0.3,11.76
2,10-03-2016 09:23,10-03-2016 09:43,2,2.36,-74.00596619,40.74512863,1,N,-73.97712708,40.75587082,1,15,0,0.5,2,0,0.3,17.8
2,10-03-2016 09:23,10-03-2016 09:28,1,1.19,-73.97006989,40.76472854614258,1,N,-73.95944214,40.779388427734375,1,6,0,0.5,1.7,0,0.3,8.5
2,10-03-2016 09:23,10-03-2016 09:26,1,0.65,-73.9167099,40.83731842041016,1,N,-73.9167099,40.83731842041016,1,4.5,0,0.5,1.32,0,0.3,6.62
2,10-03-2016 09:23,10-03-2016 09:34,1,1.04,-73.98800659,40.75408172607422,1,N,-73.98313141,40.766056060791016,1,9,0,0.5,1.96,0,0.3,11.76
2,10-03-2016 09:23,10-03-2016 09:25,1,0.47,-74.00504303,40.71895980834961,1,N,-74.00424194,40.72573852539063,1,4,0,0.5,1.2,0,0.3,6
2,10-03-2016 09:23,10-03-2016 09:24,4,0.33,-74.00552368,40.720741271972656,1,N,-74.00395203,40.72594833374024,2,3,0,0.5,0,0,0.3,3.8
2,10-03-2016 09:23,10-03-2016 09:50,6,2.4,-73.99941254,40.74393844604492,1,N,-73.9770813,40.74938201904297,1,17.5,0,0.5,2,0,0.3,20.3
2,10-03-2016 09:23,10-03-2016 09:29,1,0.72,-73.97756958,40.74949645996094,1,N,-73.9695282,40.74922561645508,2,6,0,0.5,0,0,0.3,6.8
2,10-03-2016 09:23,10-03-2016 09:38,5,1.78,-74.00222778,40.72983169555664,1,N,-74.00588226,40.75019073486328,1,11.5,0,0.5,1.5,0,0.3,13.8
2,10-03-2016 09:23,10-03-2016 09:42,1,2.59,-73.94979858,40.772220611572266,1,N,-73.97492981,40.75584030151367,1,14.5,0,0.5,1.53,0,0.3,16.83
2,10-03-2016 09:23,10-03-2016 09:43,1,3.17,-73.97424316,40.76190948486328,1,N,-73.98329926,40.72640228271485,2,15,0,0.5,0,0,0.3,15.8
2,10-03-2016 09:23,10-03-2016 09:30,1,0.88,-73.96355438,40.77421569824219,1,N,-73.95372009,40.76696777,1,7,0,0.5,1,0,0.3,8.8
2,10-03-2016 09:23,10-03-2016 09:34,1,2.15,-73.97039795,40.78871536254882,1,N,-73.97741699,40.76454162597656,1,10,0,0.5,1.2,0,0.3,12
2,10-03-2016 09:23,10-03-2016 09:28,1,0.5,-74.00270844,40.724891662597656,1,N,-74.00582886,40.72468948364258,1,5,0,0.5,1.16,0,0.3,6.96
2,10-03-2016 09:23,10-03-2016 09:31,1,0.71,-73.98600006,40.753276824951165,1,N,-73.99349213,40.752174377441406,1,7,0,0.5,1.56,0,0.3,9.36
2,10-03-2016 09:23,10-03-2016 09:25,1,0.48,-73.96224213,40.77043914794922,1,N,-73.96465302,40.77323913574219,2,4,0,0.5,0,0,0.3,4.8
2,10-03-2016 09:23,10-03-2016 10:09,1,12.98,-73.98118591,40.764472961425774,1,N,-73.86238861,40.76822280883789,1,44.5,0,0.5,11.32,0,0.3,56.62
2,10-03-2016 09:23,10-03-2016 09:32,3,1.34,-73.98214722,40.77413177490234,1,N,-73.97451019,40.790809631347656,1,8,0,0.5,3,0,0.3,11.8
2,10-03-2016 09:23,10-03-2016 09:54,3,2.45,-73.96590424,40.77098083496094,1,N,-73.98991394,40.75167083740234,2,19,0,0.5,0,0,0.3,19.8
2,10-03-2016 09:23,10-03-2016 09:55,1,12.75,-74.00905609,40.72636032104492,1,N,-73.87239075,40.774410247802734,1,39,0,0.5,7.96,0,0.3,47.76
2,10-03-2016 09:23,10-03-2016 09:27,1,0.85,-73.94857025,40.77785873413086,1,N,-73.95343781,40.77096176147461,1,5,0,0.5,1.16,0,0.3,6.96
2,10-03-2016 09:23,10-03-2016 09:41,5,1.83,-73.95983887,40.782276153564446,1,N,-73.96365356,40.761615753173835,1,12.5,0,0.5,2.66,0,0.3,15.96
2,10-03-2016 09:23,10-03-2016 09:28,2,1.09,-73.9916153,40.74901580810546,1,N,-73.99313354,40.73747253417969,1,6,0,0.5,1.36,0,0.3,8.16
2,10-03-2016 09:23,10-03-2016 09:27,1,0.67,-73.99104309,40.73485184,1,N,-73.99598694,40.72637939453125,1,5,0,0.5,0.5,0,0.3,6.3
2,10-03-2016 09:23,10-03-2016 10:06,6,11.68,-73.86339569,40.76974105834961,1,N,-73.9797821,40.76105117797852,1,38.5,0,0.5,8.97,5.54,0.3,53.81
2,10-03-2016 09:23,10-03-2016 09:31,1,0.57,-73.98482513,40.74274444580078,1,N,-73.99411774,40.74631881713867,1,6.5,0,0.5,1.82,0,0.3,9.12
2,10-03-2016 09:23,10-03-2016 09:32,1,0.95,-73.96861267,40.764358520507805,1,N,-73.98236084,40.762508392333984,2,7.5,0,0.5,0,0,0.3,8.3
2,10-03-2016 09:23,10-03-2016 09:55,1,11.62,-73.9919281,40.77407836914063,1,N,-73.86180115,40.76837158203125,1,36.5,0,0.5,8.57,5.54,0.3,51.41
2,10-03-2016 09:23,10-03-2016 09:39,1,2.82,-74.00650024,40.74441909790039,1,N,-73.97361755,40.75780106,1,13,0,0.5,1.2,0,0.3,15
2,10-03-2016 09:23,10-03-2016 09:49,1,7.23,-73.87297821,40.774200439453125,1,N,-73.94274139,40.786109924316406,1,25,0,0.5,2,5.54,0.3,33.34
2,10-03-2016 09:23,10-03-2016 09:41,2,3.67,-73.99472046,40.75045394897461,1,N,-74.01462555,40.71376800537109,1,15.5,0,0.5,4.89,0,0.3,21.19
2,10-03-2016 09:23,10-03-2016 09:28,1,0.51,-73.95196533,40.765819549560554,1,N,-73.95830536,40.76384353637695,1,5,0,0.5,1.16,0,0.3,6.96
2,10-03-2016 09:23,10-03-2016 09:28,3,0.97,-73.99468231,40.725688934326165,1,N,-73.99085236,40.73627853393555,2,5.5,0,0.5,0,0,0.3,6.3
2,10-03-2016 09:23,10-03-2016 09:42,5,4.05,-73.97252655,40.78653335571289,1,N,-73.971138,40.74615478515625,1,16.5,0,0.5,3.46,0,0.3,20.76
2,10-03-2016 09:23,10-03-2016 09:28,3,2.1,-73.95328522,40.76613617,1,N,-73.971138,40.74610519,1,8,0,0.5,1,0,0.3,9.8
2,10-03-2016 09:23,10-03-2016 09:57,5,8.51,-74.00884247,40.70743942260742,1,N,-73.95925903,40.80921173095703,1,31,0,0.5,7.95,0,0.3,39.75
2,10-03-2016 09:23,10-03-2016 09:32,1,2.17,-74.00686646,40.74376678466797,1,N,-74.01490021,40.71564865112305,2,10,0,0.5,0,0,0.3,10.8
2,10-03-2016 09:23,10-03-2016 09:29,2,1.32,-73.99549103,40.74411010742188,1,N,-74.00730133,40.72883987426758,1,7,0,0.5,1.56,0,0.3,9.36
2,10-03-2016 09:23,10-03-2016 09:28,1,1.19,-73.99211121,40.75918960571289,1,N,-74.00569916,40.75054931640625,1,6,0,0.5,1.36,0,0.3,8.16
2,10-03-2016 09:23,10-03-2016 09:30,3,0.48,-73.98384857,40.750030517578125,1,N,-73.97788239,40.752079010009766,1,6,0,0.5,1.7,0,0.3,8.5
2,10-03-2016 09:23,10-03-2016 09:45,6,3.08,-73.99968719,40.73337173461913,1,N,-73.98873901,40.76900100708008,1,15.5,0,0.5,3.26,0,0.3,19.56
2,10-03-2016 09:23,10-03-2016 09:31,1,1.19,-73.98873901,40.74848175048828,1,N,-73.97769165,40.76315689086913,2,7,0,0.5,0,0,0.3,7.8
2,10-03-2016 09:23,10-03-2016 09:33,1,1.06,-74.01583862,40.70637512207031,1,N,-74.00983429,40.71562957763672,1,7.5,0,0.5,2.08,0,0.3,10.38
2,10-03-2016 09:23,10-03-2016 09:29,3,1.14,-74.00354004,40.747520446777344,1,N,-73.98462677,40.73939895629882,1,7,0,0.5,1.56,0,0.3,9.36
2,10-03-2016 09:23,10-03-2016 09:27,1,0.68,-73.95999908,40.77637863,1,N,-73.95681763,40.78311920166016,2,5,0,0.5,0,0,0.3,5.8
2,10-03-2016 09:23,10-03-2016 09:31,1,0.55,-73.96130371,40.76041030883789,1,N,-73.96278381,40.76660156,2,6.5,0,0.5,0,0,0.3,7.3
2,10-03-2016 09:23,10-03-2016 09:56,1,19.28,-73.95706177,40.76617813110352,2,N,-73.78365326,40.64371109008789,1,52,0,0.5,9.5,5.54,0.3,67.84
2,10-03-2016 09:23,10-03-2016 09:38,2,1.28,-73.98293304,40.74748992919922,1,N,-73.97830963,40.762508392333984,1,10.5,0,0.5,2.26,0,0.3,13.56
2,10-03-2016 09:23,10-03-2016 09:30,1,0.99,-73.96282959,40.77538299560546,1,N,-73.97374725,40.779399871826165,1,6.5,0,0.5,1.46,0,0.3,8.76
2,10-03-2016 09:23,10-03-2016 09:36,1,0.84,-74.00517273,40.70943069458008,1,N,-74.0142746,40.715293884277344,2,9,0,0.5,0,0,0.3,9.8
2,10-03-2016 09:23,10-03-2016 09:35,1,1.65,-74.00119781,40.72259140014648,1,N,-74.00769043,40.74109649658203,1,9,0,0.5,1.96,0,0.3,11.76
2,10-03-2016 09:23,10-03-2016 09:33,3,1.35,-73.95874023,40.76985168457031,1,N,-73.97252655,40.75812149047852,2,8,0,0.5,0,0,0.3,8.8
2,10-03-2016 09:23,10-03-2016 09:38,4,1.83,-73.98625946,40.76565933227539,1,N,-73.98623657,40.746360778808594,1,11,0,0.5,2.36,0,0.3,14.16
2,10-03-2016 09:23,10-03-2016 09:54,1,3.28,-74.00414276,40.721771240234375,1,N,-73.97342682,40.75758361816406,1,20,0,0.5,0,0,0.3,20.8
2,10-03-2016 09:23,10-03-2016 09:33,6,0.73,-73.98976898,40.75698852539063,1,N,-73.97926331,40.76179885864258,2,7.5,0,0.5,0,0,0.3,8.3
2,10-03-2016 09:23,10-03-2016 09:26,5,0.8,-74.00443268,40.73478698730469,1,N,-74.00266266,40.728641510009766,2,4.5,0,0.5,0,0,0.3,5.3
2,10-03-2016 09:23,10-03-2016 09:28,2,0.91,-73.95809174,40.77318192,1,N,-73.94972229,40.78458786010742,1,5.5,0,0.5,2,0,0.3,8.3
2,10-03-2016 09:23,10-03-2016 09:51,1,5.46,-74.00511932,40.72706985473633,1,N,-73.94299316,40.734180450439446,1,23,0,0.5,4.76,0,0.3,28.56
2,10-03-2016 09:23,10-03-2016 09:47,1,9.12,-73.95487213,40.76922225952149,1,N,-74.01013947,40.72058868408203,1,28.5,0,0.5,5.86,0,0.3,35.16
2,10-03-2016 09:23,10-03-2016 09:33,5,0.81,-73.98049164,40.76409912109375,1,N,-73.97077942,40.76422119140625,2,7.5,0,0.5,0,0,0.3,8.3
2,10-03-2016 09:23,10-03-2016 09:34,1,2.51,0,0,1,N,0,0,1,10.5,0,0.5,2.26,0,0.3,13.56
2,10-03-2016 09:23,10-03-2016 09:30,1,1.55,-74.01670074,40.70827102661133,1,N,-74.00794983,40.72663879394531,1,7.5,0,0.5,1.66,0,0.3,9.96
2,10-03-2016 09:23,10-03-2016 09:46,1,3.56,-74.01641846,40.70499038696289,1,N,-73.98924255,40.73225021362305,2,17,0,0.5,0,0,0.3,17.8
2,10-03-2016 09:23,10-03-2016 09:56,5,4.36,-73.96622467,40.805057525634766,1,N,-73.97779846,40.75545120239258,1,22,0,0.5,2,0,0.3,24.8
2,10-03-2016 09:23,10-03-2016 09:38,3,1.76,-73.95616913,40.78179931640625,1,N,-73.97148895,40.759929656982415,1,11,0,0.5,1,0,0.3,12.8
2,10-03-2016 09:23,10-03-2016 09:32,1,1.19,-73.98171997,40.740619659423835,1,N,-73.96897888,40.74998856,1,8,0,0.5,1.76,0,0.3,10.56
2,10-03-2016 09:23,10-03-2016 09:27,2,0.88,-73.97943115,40.78658676147461,1,N,-73.96992493,40.79458999633789,1,5,0,0.5,1,0,0.3,6.8
2,10-03-2016 09:23,10-03-2016 09:41,1,2.39,-73.98148346,40.74380111694336,1,N,-73.9988327,40.763771057128906,2,13.5,0,0.5,0,0,0.3,14.3
2,10-03-2016 09:23,10-03-2016 09:30,5,1.02,-73.93998718,40.80086898803711,1,N,-73.95142365,40.79386138916016,1,6.5,0,0.5,0,0,0.3,7.3
2,10-03-2016 09:23,10-03-2016 09:32,1,1.19,-73.95728302,40.78185272216797,1,N,-73.94718933,40.771530151367195,1,8,0,0.5,1.2,0,0.3,10
2,10-03-2016 09:23,10-03-2016 09:31,1,1.03,-73.98474884,40.760841369628906,1,N,-73.99619293,40.753448486328125,1,7,0,0.5,1.56,0,0.3,9.36
2,10-03-2016 09:23,11-03-2016 09:20,2,1.35,-73.98662567,40.733978271484375,1,N,-73.97171783,40.74626159667969,2,10.5,0,0.5,0,0,0.3,11.3
2,10-03-2016 09:23,10-03-2016 09:28,1,0.56,-73.99211884,40.729019165039055,1,N,-73.99748993,40.73356628417969,1,5,0,0.5,1.16,0,0.3,6.96
2,10-03-2016 09:23,10-03-2016 09:26,1,0.56,-73.98760223,40.760601043701165,1,N,-73.98439789,40.76731872558594,2,4.5,0,0.5,0,0,0.3,5.3
2,10-03-2016 09:23,10-03-2016 09:40,1,1.85,-73.98384857,40.73821640014648,1,N,-73.96837616,40.760738372802734,1,12,0,0.5,1,0,0.3,13.8
2,10-03-2016 09:23,10-03-2016 09:36,1,2,-74.0018692,40.73012161254882,1,N,-73.99990082,40.714088439941406,1,10.5,0,0.5,2.26,0,0.3,13.56
2,10-03-2016 09:23,10-03-2016 09:41,5,1.1,-73.96578979,40.75434112548828,1,N,-73.97215271,40.76261901855469,1,11.5,0,0.5,1,0,0.3,13.3
